0,0,0,1,0,0,0,0,0,1,14.72,0,886,Bee 🐝 thankful for happy bees in November! #polliNation #happybees… https://t.co/gCEjgeO33m
0,0,0,1,0,0,0,0,0,1,14.72,0,670,Standing in line for a prepaid turkey I never wanted. Protesters out front making the day extra… https://t.co/mhuxUZzbec
0,0,0,1,0,0,0,1,0,0,13.57,0,2080,A category is said to be a Garbage Closed if all products have a unique morphism to trash
0,0,0,1,0,0,0,0,0,1,16.98,0,1731,This the first turkey I ever made hopefully everyone gets say mane  delta https://t.co/d8ed2GQ0FC
0,0,0,1,0,0,0,0,0,1,16.98,0,342,"Want to work at O'Reilly Auto Parts? We're #hiring in #SanJose, CA! Click for details: #hiring #career… https://t.co/E2QpJigc3g"
0,0,0,1,0,0,0,1,0,0,13.57,0,533,"Interested in a #job in #SanFrancisco, CA? This could be a great fit: https://t.co/dni7oWV0yI #Retail #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,12.91,0,414,"Can you recommend anyone for this #job in #MountainView, CA? https://t.co/Ty7xhMN88w #Healthcare #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,32,Continuing on with the tradition! 🎣🎅🦃 @ Bass Pro Shops https://t.co/3wrtwykjRO
0,0,0,1,0,0,0,0,0,1,16.98,0,575,Why the hell did Tate run backwards?? 🤦🏽‍♂️
0,0,0,1,0,0,0,1,0,0,13.57,0,2380,"hey FCC, good luck with that with all the giant corporations in california who run the rest of the country’s econom… https://t.co/VdlM9iVzML"
0,0,0,1,0,0,0,1,0,0,13.57,0,16410,"@levelsio @shnbhg Not bad, you can do this, I believe in you!"
0,0,0,1,0,0,0,0,0,1,16.98,0,289,#svturkeytrot is now trending in #SanJose  https://t.co/jOVZmjnu0D https://t.co/m7BNAK8SAV
0,0,0,1,0,0,0,0,0,1,16.98,0,289,#thankful is now trending in #SanJose  https://t.co/oNjnykoNnn https://t.co/gStxPgvqO7
0,0,0,1,0,0,0,0,0,1,16.98,0,315,Team Marco wins ⚽️🔥 @Yatusabes_ese @luis9ortiz10 @_Valenciaa_ #TeamMarco https://t.co/m0aH226Sgd
0,0,0,1,0,0,0,0,0,1,14.72,0,14039,"When I'm on #Facebook and I watch a video and I see ""ad starting soon"" I click the x with the quickness #Nope #ads"
0,0,0,1,0,0,0,0,0,1,14.72,0,327,Help #students thrive in #Oakland! School Security Officer I - OUSD Police Department (2017-18)… https://t.co/FfcOTbvSz7
0,0,0,1,0,0,0,0,0,1,14.72,0,221,#happythanksgiving2017 is now trending in #Oakland  https://t.co/mTqo6XJx2F https://t.co/hOdI1xAAbB
0,0,0,1,0,0,0,0,0,1,16.98,0,289,#happythanksgiving2017 is now trending in #SanJose  https://t.co/9718UzKRWD https://t.co/f2Ekt7I0Nw
0,0,0,1,0,0,0,1,0,0,13.57,0,2041,omg i recorded when someone threw something at his guitar when he was singing and it messed him up https://t.co/1yV746wZDy
0,0,0,1,0,0,0,0,0,1,14.72,0,471,@ShawnFace thankful for you / that.
0,0,0,1,0,0,0,0,0,1,6.029999999999999,0,2625,@FunnyDudeMarcus Shit bro. You know it’s good for that!!
0,0,0,1,0,0,0,0,0,1,16.98,0,279,Got to see two of my favorites workin the turntables last night. As usual they didn’t disappoint. #theparty002… https://t.co/kmF2r2SyFt
0,0,0,1,0,0,0,1,0,0,13.57,0,142,"- San Francisco, CA Coffee Run to Philz Coffee Bold Turkish @philzcoffee #philzcoffee #coffee… https://t.co/PJnIXnuGgw"
0,0,0,1,0,0,0,1,0,0,13.57,0,142,"- San Francisco, CA Coffee Run to Philz Coffee Bold Turkish @philzcoffee #philzcoffee #coffee… https://t.co/uYuI1xQSxh"
0,0,0,1,0,0,0,0,0,1,14.72,0,14039,Happy thanksgiving  #Squadsgiving
0,0,0,1,0,0,0,0,0,1,16.98,0,832,Kinda true tbh https://t.co/PSWeEgPNB9
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,429,"Even though I don’t get to spend this day with my fam this year, I’m not sad  Everyday I’m beyond grateful for them… https://t.co/SdioLyJGGI"
0,0,0,1,0,0,0,1,0,0,13.57,0,142,"- San Francisco, CA Coffee Run to Philz Coffee Bold Turkish @philzcoffee #philzcoffee #coffee… https://t.co/DDCsARdiH8"
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,1340,I’ve dead ass always been lied to
0,0,0,1,0,0,0,0,0,1,14.72,0,648,"@ROSGO21 happy thx giving queen , you make the world a better place , I was blessed to meet you at the gym, you ins… https://t.co/DyEogiQoKG"
0,0,0,1,0,0,0,1,0,0,13.57,0,207,"@RyanFMandelbaum Even though @juliaroson told Sara and not us, Happy Thanksgiving to you too!"
0,0,0,1,0,0,0,0,0,1,16.98,0,74,"Happy Thanksgiving, everyone! So thankful to have great friends and a nice family. Be safe, y’all!"
0,0,0,1,0,0,0,0,0,1,14.72,0,821,They both fine asf too 😍😭 https://t.co/0K3I2oWSzk
0,0,0,1,0,0,0,0,0,1,12.91,0,311,A relaxing day before any dinner. https://t.co/LJK8t7QbYu
0,0,0,1,0,0,0,0,0,1,14.72,0,412,only thing i want rn is my grandma to get better :(
0,0,0,1,0,0,0,0,0,1,11.145,0,408,Small spoiler alert: at the end of COCO they have a picture of Walt ♥️
0,0,0,1,0,0,0,0,0,1,14.72,0,845,On the way to treasure island @ San Francisco-Oakland Bay Bridge https://t.co/rAOFVPfsVn
0,0,0,1,0,0,0,0,0,1,14.72,0,225,Make a difference every day in #Oakland! School Security Officer Substitute - Various Locations (2017-18)) #career… https://t.co/JoG92lL3pS
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,35,@realDonaldTrump What are you the Fox News parrot?
0,0,0,1,0,0,0,0,0,1,14.72,0,4920,@PLT_cheater Everything I can think of along those lines does something very wasteful. Like actually shifting.
0,0,0,1,0,0,0,0,0,1,12.91,0,35,@Mr_ZootSuit Hope it’s turning out to be interesting in a good way! I’m fighting off a migraine—another kind of interesting!
0,0,0,1,0,0,0,1,0,0,13.57,0,478,"Interested in a #job in #SanFrancisco, CA? This could be a great fit: https://t.co/H1u0s3FcDE #Accounting #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,14.72,0,610,Where is the wine im ready to start sippin
0,0,0,1,0,0,0,0,0,1,18.175,0,21,FLORA + FAUNA would like to say #thankyou and wish you a #happy #thanksgiving #weloveyou… https://t.co/f6mLXxDS0y
0,0,0,1,0,0,0,1,0,0,13.57,0,61,rustywellsyoga may be this is what you were talking about. This is what I saw this morning.… https://t.co/hZyQUP53VZ
0,0,0,1,0,0,0,0,0,1,16.98,0,457,@_willmatic__ @CardonaRaul8 Lmfaoooo
0,0,0,1,0,0,0,0,0,1,14.72,0,821,Really .. https://t.co/er2BZyeDzt
0,0,0,1,0,0,0,0,0,1,11.145,0,189,TFW no one is answering your FaceTime call... https://t.co/DAssRbcVby
0,0,0,1,0,0,0,1,0,0,13.57,0,61,Happy #anniversary and #thanksgiving Rusty. This has been my annual tradition for a few years… https://t.co/JjJdiXUDbc
0,0,0,1,0,0,0,1,0,0,13.57,0,356,I’ll be serving every type of lëwk tonight at auntie’s living room
0,0,0,1,0,0,0,1,0,0,13.57,0,845,"Just posted a photo @ Treasure Island, San Francisco https://t.co/e9g07cXiT2"
0,0,0,1,0,0,0,0,0,1,16.98,0,279,Got to see two of my favorites workin the turntables yesterday. As usual they didn’t disappoint. #ParadoxPlay… https://t.co/3SH3SXIhpR
0,0,0,1,0,0,0,1,0,0,13.57,0,201,"Want to work at Pathways Home Health and Hospice? We're #hiring in #SanFrancisco, CA! Click for details:… https://t.co/mCvCws421D"
0,0,0,1,0,0,0,0,0,1,16.98,0,597,"What the fuck is wrong with you, @twitter @TwitterSupport https://t.co/0X02uMg8yc"
0,0,0,1,0,0,0,1,0,0,13.57,0,681,"Want to work in #SanFrancisco, CA? View our latest opening: https://t.co/2o1O8oLsAx #Sales #Job #Jobs #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,14.72,0,4920,@RoyWiggins This is for the Haskell Integer type so going via log isn’t going to work :-(
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,346,I H8 MY BROTHER SO MUCH
0,0,0,1,0,0,0,1,0,0,13.57,0,345,439 38th Avenue https://t.co/BeIpJv9mlJ
0,0,0,1,0,0,0,1,0,0,13.57,0,35776,@BarackObama You are much missed xx
0,0,0,1,0,0,0,0,0,1,14.72,0,648,#FreeMeekMill they never thought that we could shine like this !!
0,0,0,1,0,0,0,1,0,0,13.57,0,364,Omg someone finally said it https://t.co/tfA1Sc9RmC
0,0,0,1,0,0,0,1,0,0,13.57,0,415,"We're #hiring! Read about our latest #job opening here: US Tax Manager - https://t.co/nNYxJmDE9P #Finance #SanFrancisco, CA #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,336,"Happy thanksgiving everyone,  may we all get blessed with bomb thanksgiving meals 🍻"
0,0,0,1,0,0,0,0,0,1,14.72,0,367,"Just posted a photo @ West Oakland, Oakland, California https://t.co/cveUyboeg0"
0,0,0,1,0,0,0,1,0,0,13.57,0,573,"This is my 3rd thanksgiving,everythin was so different 3 years ago this time&amp; this makes me appreciate all the ups&amp;… https://t.co/wxIcfvx9tr"
0,0,0,1,0,0,0,0,0,1,16.98,0,2845,@elonjames I'm still having a hard time believing that people who've never had a second's interaction with Siddy ac… https://t.co/cBklhiQL8t
0,0,0,1,0,0,0,0,0,1,16.98,0,207,@TrevorCappa @alecworth @BWH85 Don't side with BWH. It's unbecoming
0,0,0,1,0,0,0,1,0,0,13.57,0,482,Just call me #californiaclementine #cuties #thanksgivingclapback #fashion #hautecouture… https://t.co/aasB1n42SC
0,0,0,1,0,0,0,0,0,1,14.72,0,821,Thankful t
0,0,0,1,0,0,0,0,0,1,16.98,0,1171,I heard “Toi thit an dit” means “I love you”
0,0,0,1,0,0,0,0,0,1,11.145,0,1017,ROSIE and all of us turtles love this charitable run @TurkeyTrotSV. Enjoy your turkey tonight...thank you for not c… https://t.co/E2Ite1Xewn
0,0,0,1,0,0,0,0,0,1,14.72,0,4920,"@PLT_cheater I’d like to test 64 bits at a time, say, but can’t see a nice way. (It’s not crucial for my applicatio… https://t.co/3VkYLjsJgX"
0,0,0,1,0,0,0,1,0,0,13.57,0,329,"independent assessment and concluded that the current U.S. strategy will not defeat al-Qaeda, and that a renewed ap… https://t.co/BIjG8AwWzb"
0,0,0,1,0,0,0,1,0,0,13.57,0,116,I do this fo family and food. The rest of the story can kiss my ass.
0,0,0,1,0,0,0,0,0,1,14.72,0,2092,Crime Mob and Lil Scrappy all day a thanksgiving tradition I ain’t gonna break ever
0,0,0,1,0,0,0,1,0,0,13.57,0,2041,"TWO, YOU KNOW HES ONLY DRUNK WHEN HES CALLING ALONE https://t.co/TGca2OpZ7V"
0,0,0,1,0,0,0,0,0,1,14.72,0,1571,@vinnycrack @StrangeKeith Lmao I️ am attacked by this... it makes sense
0,0,0,1,0,0,0,1,0,0,13.57,0,35777,"President Trump today honored the amazing F35 and it’s first heroic test pilot, Diana Prince. https://t.co/fiuewHimHA"
0,0,0,1,0,0,0,0,0,1,16.98,0,431,"If you're looking for work in #SanJose, CA, check out this #job: https://t.co/Dw1w3EDDj3 #Retail #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,12.91,0,346,"If you're looking for work in #MountainView, CA, check out this #job: https://t.co/oKjWEtVEZG #CustomerService #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,839,How many of us woke up with thanksgiving hangovers
0,0,0,1,0,0,0,1,0,0,13.57,0,13292,Join me and conductor Edwin Outwater for an incredible evening out at the @SFSymphony 12/8. An only-in-SF holiday n… https://t.co/bEmPBNdrui
0,0,0,1,0,0,0,1,0,0,13.57,0,955,Gift certificate to a local indie for my birthday from my dad. Is there any better present for an author/book lover? (Hint: no).
0,0,0,1,0,0,0,0,0,1,14.72,0,1352,.... &amp; the greens dry af I'm calling the police. https://t.co/6AiuJvnWWM
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,347,"This #job might be a great fit for you: Accounting Clerk - https://t.co/88t9AFPCeH #Accounting #RedwoodCity, CA #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,1466,@ayyy_bibii aww thank you I'm glad you exist too https://t.co/e7V7Nl5m1C
0,0,0,1,0,0,0,1,0,0,13.57,0,205,"Interested in a #job in #SanFrancisco, CA? This could be a great fit: https://t.co/6nLsqMY7Qx #culinary #foodie #Hospitality #Hiring"
0,0,0,1,0,0,0,1,0,0,13.57,0,2671,Living life like an Ian Kai tweet
0,0,0,1,0,0,0,1,0,0,13.57,0,230,It's thanksgiving. I just want to thank the Lord for everything. ☺❤
0,0,0,1,0,0,0,1,0,0,13.57,0,70,Volinteering at Salvation Army taking portraits of beautiful families.   #ashtonboni… https://t.co/2nx8ejrND8
0,0,0,1,0,0,0,0,0,1,14.72,0,301,@waltdwilliams Not too weird but we usually have pepper-cheese ravioli soup (Romano cheese with a bunch f black pep… https://t.co/T0XWpdWZm5
0,0,0,1,0,0,0,1,0,0,13.57,0,22765,@taxamo @EventerpriseAG are a good customer of your services &amp; using it together with @stripe to enable #platform R… https://t.co/SGW2YabKfY
0,0,0,1,0,0,0,1,0,0,13.57,0,116,Bettttter invite me to the baby showerrrr! https://t.co/L1Zyi2UouK
0,0,0,1,0,0,0,0,0,1,12.91,0,53,@like3tunas @baihansen ALL METAL ALL DAY CANT STOP WONT STOP SATAN RULES 24/7/356
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,6956,"Fantastic idea David, keep ‘em coming! https://t.co/XIX7QuOSfC"
0,0,0,1,0,0,0,0,0,1,16.98,0,14223,"I'm thankfull for my family, for my friends, for wake up every day with many reasons to smile and for share all my… https://t.co/gT02i3tfLK"
0,0,0,1,0,0,0,0,0,1,16.98,0,1731,Mac and Cheese and Sweet Potateo Cassarole wife me up https://t.co/X0F7tD0zec
0,0,0,1,0,0,0,0,0,1,12.91,0,53,@like3tunas @baihansen AND THE REMAINING UNACCOUNTED 9 DAYS
0,0,0,1,0,0,0,0,0,1,16.98,0,721,Blue lives matter doe https://t.co/sKmxkuRE7w
0,0,0,1,0,0,0,0,0,1,16.98,0,594,Those greens look like them dry ass leaves that crunch when you step on em https://t.co/lkNSeGIfYJ
0,0,0,1,0,0,0,1,0,0,13.57,0,681,We're #hiring! Read about our latest #job opening here: Outside Sales Representative - https://t.co/2aIlzRFdKu… https://t.co/VxCkezFfiK
0,0,0,1,0,0,0,1,0,0,13.57,0,1408,@jbelcap @RespectableLaw Oh my God I got trolled big time
0,0,0,1,0,0,0,0,0,1,16.98,0,336,Slappin Christmas music while driving home for thanksgiving... hella feels rn
0,0,0,1,0,0,0,1,0,0,13.57,0,76,The Mission gives thanks. @ Duc Loi Supermarket https://t.co/c7MhoN7fxZ
0,0,0,1,0,0,0,0,0,1,14.72,0,1048,Who Bitch is this ?? https://t.co/jFqzolPKaJ
0,0,0,1,0,0,0,0,0,1,14.72,0,425,"Can you recommend anyone for this #job? Executive Assistant - https://t.co/XwyOUw1t70 #Clerical #Oakland, CA #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,1255,pray 4 me xoxo
0,0,0,1,0,0,0,0,0,1,14.72,0,48,Ok @HamillHimself I know you get a million tweets but I just want you to know how proud I am that my childhood hero… https://t.co/H1qzixcXxG
0,0,0,1,0,0,0,1,0,0,13.57,0,3705,"The loss is too large for a #DayofMourning to encompass:  Entire Nations; their descendants &amp; cultures,  lost b/c t… https://t.co/9FkeaSaDXe"
0,0,0,1,0,0,0,1,0,0,13.57,0,575,Just posted a photo @ de Young Museum https://t.co/bH4ZtMTuO8
0,0,0,1,0,0,0,0,0,1,12.91,0,53,FINISH THIS SENTENCE: CAPITALISM IS LIKE A DEAD CAT BECAUSE ___________.
0,0,0,1,0,0,0,1,0,0,13.57,0,902,#turkeyday is now trending in #SF  https://t.co/5UBjWCCh6a https://t.co/zevy90IouA
0,0,0,1,0,0,0,1,0,0,13.57,0,186430,Donald Trump thinks the Air Force has Wonder Woman planes. Happy Thanksgiving! https://t.co/9MQHAKyz7A https://t.co/8cqsbMjH1S
0,0,0,1,0,0,0,0,0,1,14.72,0,372,"@JulioXCI_LGND  I will be taking that same ""walk"" btw.."
0,0,0,1,0,0,0,1,0,0,13.57,0,116,Wypipo always gotta make everything white https://t.co/enp8jaiyIU
0,0,0,1,0,0,0,0,0,1,16.98,0,640,Last min plans are the best!
0,0,0,1,0,0,0,0,0,1,14.72,0,514,All I wanna do is sleep https://t.co/GtM3sMqAYE
0,0,0,1,0,0,0,1,0,0,13.57,0,4168,I ordered a pair of these from @felixgrays last week.   It’ll be interesting to see how well they prevent digital e… https://t.co/TFtgpUrizA
0,0,0,1,0,0,0,1,0,0,13.57,0,76,The Manor kids doing the #MashedPotatoMarch #MuttvilleSF #Thanksgiving #AdoptVintageLove @ Fort… https://t.co/Y5V14EtdY4
0,0,0,1,0,0,0,0,0,1,12.91,0,437,"See our latest #MountainView, CA #job and click to apply: HR ASSISTANT - https://t.co/3BLW6i2i4G #Sales #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,592,"Can you recommend anyone for this #job in #SanJose, CA? https://t.co/crA7UH1z9C #Engineering #Hiring #CareerArc"
0,0,0,1,0,0,0,1,0,0,13.57,0,535,"Two people rang our doorbell this morning and when I opened the door they said ""We're looking for Spanish-speaking… https://t.co/SJ1LdYLImN"
0,0,0,1,0,0,0,0,0,1,14.72,0,1727,I agree https://t.co/itWgwbDun0
0,0,0,1,0,0,0,0,0,1,16.98,0,220,i love sending my mans morning nudes
0,0,0,1,0,0,0,0,0,1,16.98,0,77,@SnoopDogg @JokersWildTBS @force129 @AnnoDomini  @KaleidGallery @jeanniemai ..happy thanksgiving.. https://t.co/nIKZTFy7mT
0,0,0,1,0,0,0,0,0,1,16.98,0,2342,HAHAHAHA THESE GROUP CHATS HAVE ME DYINGGG
0,0,0,1,0,0,0,0,0,1,14.72,0,766,@richdupler Hope you have a happy Thanksgiving too! Nom nom nom!
0,0,0,1,0,0,0,0,0,1,14.72,0,584,my stomach still lowkey feels like a baby alien is growing inside me but imma still eat multiple plates 😤😤
0,0,0,1,0,0,0,1,0,0,13.57,0,194,I really hope that was pinson screaming ohhhh yeah on that drive @UNC_Humor #GDTBATH #unc #PK80
0,0,0,1,0,0,0,0,0,1,16.98,0,442,Happy Thanksgiving!!! Enjoy the blessings of your loved ones… https://t.co/Nn2sddPgDA
0,0,0,1,0,0,0,1,0,0,13.57,0,52,"Want to work in #SF, CA? View our latest opening: https://t.co/p8U2nvr4rc #TrueCar #Marketing #Job #Jobs #Hiring"
0,0,0,1,0,0,0,0,0,1,16.98,0,144,Hal out here showin me the food theyre grubbin on HONESTLY I JUST WANT ONE OF THOSE BAKED YAMS
0,0,0,1,0,0,0,0,0,1,16.98,0,230,Started my Thanksgiving with the Turkey Trot with my turkeythots. @ Applied Materials Silicon… https://t.co/cVmmZP0bWd
0,0,0,1,0,0,0,0,0,1,14.72,0,26,i'm #ThankfulFor making it to the superbowl in #Madden18 without restarting the last 2 playoff games
0,0,0,1,0,0,0,1,0,0,13.57,0,955,"Thankful today for my fellow authors, @GraceKendallLit and the folks at @MacKidsBooks, @jenrofe, and the wonderful… https://t.co/264u5iPcEx"
0,0,0,1,0,0,0,0,0,1,12.91,0,941,"Ew wtf lol uh, turn off."
0,0,0,1,0,0,0,1,0,0,13.57,0,1233,@ebidel @sompylasar Good to know the added/removed quirk; when creating my mixin for RO in projects (resulting in a… https://t.co/Y057z2CmAw
0,0,0,1,0,0,0,1,0,0,13.57,0,845,"Just posted a photo @ Treasure Island, San Francisco https://t.co/MEdwFBwwTQ"
0,0,0,1,0,0,0,1,0,0,13.57,0,129,Happy Thanksgiving from the Palace Hotel 🦃 #happythanksgiving #palacehotel #sanfrancisco… https://t.co/efxsc97lPC
0,0,0,1,0,0,0,0,0,1,14.72,0,372,Wow that would have been a TD to Tate.
0,0,0,1,0,0,0,0,0,1,13.57,0,932,this shit is so funny https://t.co/wrRXHjdfPi
0,0,0,1,0,0,0,0,0,1,16.98,0,181,"Want to work at Confidential? We're #hiring in #SanJose, CA! Click for details: https://t.co/EOnHj67RrY #IT #Job #Jobs #CareerArc"
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,55,Happy #Thanksgiving from Wheesearch and our favorite Vloggers @phylesha @CourtRevolution @shannonvids @mxchellea_… https://t.co/xQOYjofRtg
0,0,0,1,0,0,0,0,0,1,16.98,0,346,"Can you recommend anyone for this #job in #SanJose, CA? https://t.co/SA3NK7C9et #CustomerService #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,18.175,0,1330,Stafford fucking sucks. No debate
0,0,0,1,0,0,0,0,0,1,16.98,0,950,SHOULD I WEAR JEANS TODAY OR BE EXTRA AND WEAR A SKIRT?
0,0,0,1,0,0,0,1,0,0,13.57,0,307,Thankful for this day off
0,0,0,1,0,0,0,1,0,0,13.57,0,285,@TomiLahren Air bubbles air bubbles Air bubbles reside in my blonde bubbly bubbly head.  Woohoo    Give it a chant… https://t.co/D2T0PVuVBl
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,92,"@lukegkwd ""Fake news though you can never be too sure??? I need to find out"" 👀"
0,0,0,1,0,0,0,0,0,1,13.57,0,305,@dcuddz It's supposed to be like that!! lol
0,0,0,1,0,0,0,0,0,1,16.98,0,246,Bruh my nose is fcked rn lmao
0,0,0,1,0,0,0,1,0,0,13.57,0,5368,#ImThankfulFor a whole lot of epically great people in my life who never fail to amaze me with their awesomeness. i… https://t.co/o3JbVZT34o
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,337,That dude Marvin Jones Jr. Auditioned on idol
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,6169,Stafford LOL
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,799,He picked that off with on hand
0,0,0,1,0,0,0,0,0,1,14.72,0,3613,Lmfaooooo I’m almost certain it is https://t.co/jiZ6oTuQOV
0,0,0,1,0,0,0,1,0,0,13.57,0,74,Always wanted to try it. coloful tasty looking but the bacon is just too oily...smell like heaven but would die in… https://t.co/3aF4bQuiWE
0,0,0,1,0,0,0,1,0,0,13.57,0,100,@KietNguyen7 Nah the dude already venmoed me. Plus i said i was only gonna charge $25
0,0,0,1,0,0,0,0,0,1,16.98,0,31,A lot of stores are closed today. Except for #Nijiya. Now I get to cook my food for my lunch… https://t.co/XAnPzU9wZB
0,0,0,1,0,0,0,1,0,0,13.57,0,816,LMFAOOOOOOOO https://t.co/aS5zxxCdeM
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,524,I am exhausted!!!!! Glad to be home.
0,0,0,1,0,0,0,0,0,1,16.98,0,246,Y’all ass i bet 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ https://t.co/MehYDu1hKH
0,0,0,1,0,0,0,1,0,0,13.57,0,972,@kylegriffin1 @ColMorrisDavis Celebrating Thanksgiving in the traditional way just like the pilgrims. Golfing is an… https://t.co/UhYgdGwMwC
0,0,0,1,0,0,0,1,0,0,13.57,0,1615,"@EvieJMadison @transwitchlexi I must have misplaced it or something, because I don't have any fucks to give anymore."
0,0,0,1,0,0,0,0,0,1,16.98,0,356,Me listening to my uncles praise me https://t.co/JinM4BAhWs
0,0,0,1,0,0,0,0,0,1,14.72,0,372,@gochico @NBCSAuthentic @MontePooleNBCS  Side bet?
0,0,0,1,0,0,0,1,0,0,13.57,0,681,"Want to work at Accountemps? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/fbhnx2CgTB #Sales #Job #Jobs #CareerArc"
0,0,0,1,0,0,0,0,0,1,14.72,0,282,"This #job might be a great fit for you: Hair Stylist - https://t.co/LldwW2b85o #Cosmetology #Berkeley, CA #Hiring #CareerArc"
0,0,0,1,0,0,0,0,0,1,16.98,0,353,is wingstop open today https://t.co/niTbYxaaY7
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,431,Teddy Bridgewater lost his job to Case Keenum lmaoooo
0,0,0,1,0,0,0,1,0,0,13.57,0,169,Happy thanksgiving @garyvee @tailopez @TonyRobbins 🤘🏼
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,799,@slimequeen_ How old are you 8?
0,0,0,1,0,0,0,1,0,0,13.57,0,520,Can you recommend anyone for this #job? Client Care Specialist - Boutique Bank - https://t.co/m4BE5KKHNC… https://t.co/IFJK2D8JPR
0,0,0,1,0,0,0,0,0,1,20.634999999999998,0,541,Have yet to fail on losing or breaking my glasses at an event
